Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
18,22.0,1.0,14.0,1.0,0,5,Subang Jaya,NTPC Pvt. Ltd.,602,7.8,4695.599999999999
15,23.0,3.0,4.0,1.0,0,6,Muar,Jaiprakash Power,417,8.2,3419.4
12,23.0,2.0,3.0,1.0,0,5,Kuala Terengganu,Tata Power Company Ltd.,311,9.2,2861.2
13,22.0,2.0,5.0,1.0,0,1,Johor Bahru,Sunil Hitech Eng,527,8.1,4268.7
22,23.0,3.0,17.0,12.0,0,10,Johor Bahru,Torrent Power Ltd.,647,8.1,5240.7
18,23.0,0.0,9.0,1.0,0,12,Kuala Terengganu,NLC India,487,9.2,4480.4
7,20.0,3.0,7.0,1.0,0,7,Petaling Jaya,Adani Power Ltd.,536,9.1,4877.599999999999
6,18.0,1.0,4.0,7.0,0,8,Batu Pahat,Kalpataru Power,310,8.8,2728.0
14,22.0,1.0,11.0,1.0,0,12,Johor Bahru,Indowind Energy,577,8.1,4673.7
12,22.0,1.0,8.0,1.0,0,2,Batu Pahat,Optibelt Power Transmission India Private Limited,270,8.8,2376.0
13,22.0,1.0,10.0,1.0,0,2,Batu Pahat,Indowind Energy,416,8.8,3660.8
9,17.0,2.0,7.0,1.0,0,9,Alor Setar,Optibelt Power Transmission India Private Limited,247,7.9,1951.3
8,19.0,0.0,4.0,1.0,0,9,Johor Bahru,Guj Ind Power,391,8.1,3167.1
14,22.0,1.0,13.0,12.0,0,12,Kota Kinabalu,Ringfeder Power Transmission India Pvt. Ltd.,717,8.4,6022.8
6,19.0,2.0,5.0,1.0,0,5,Subang Jaya,Jyoti Structure,369,7.8,2878.2
5,23.0,0.0,12.0,1.0,0,10,Shah Alam,Bonfiglioli Transmission Pvt. Ltd.,430,7.7,3311.0
13,22.0,1.0,12.0,1.0,0,3,Kota Kinabalu,NHPC,465,8.4,3906.0
18,22.0,1.0,7.0,1.0,0,5,Shah Alam,JSW Energy Ltd.,423,7.7,3257.1
19,22.0,0.0,14.0,12.0,0,4,Petaling Jaya,KEC International,722,9.1,6570.2
13,23.0,0.0,20.0,1.0,0,12,Ipoh,Tata Power Company Ltd.,613,7.6,4658.8
17,23.0,1.0,15.0,1.0,0,11,Muar,KEC International,578,8.2,4739.599999999999
20,22.0,1.0,16.0,1.0,0,1,Subang Jaya,Sterlite Power Transmission Ltd,455,7.8,3549.0
7,19.0,1.0,12.0,1.0,0,9,Seremban,Jaiprakash Power,269,7.4,1990.6
10,17.0,1.0,5.0,1.0,0,6,Alor Setar,NTPC Pvt. Ltd.,389,7.9,3073.1000000000004
15,22.0,2.0,16.0,1.0,0,3,Kuala Terengganu,Neueon Towers / Sujana Towers Ltd.,567,9.2,5216.4
17,23.0,3.0,17.0,1.0,0,4,Ipoh,NHPC,524,7.6,3982.4
20,22.0,3.0,3.0,1.0,0,1,Kota Kinabalu,Torrent Power Ltd.,467,8.4,3922.8
18,22.0,2.0,22.0,1.0,0,7,Petaling Jaya,Bonfiglioli Transmission Pvt. Ltd.,557,9.1,5068.7
21,23.0,1.0,15.0,1.0,0,10,Muar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",480,8.2,3936.0
8,18.0,3.0,19.0,7.0,0,11,Kuantan,GE T&D India Limited,440,8.9,3916.0
9,19.0,2.0,7.0,7.0,0,2,Klang,Reliance Energy,419,8.3,3477.7000000000003
5,23.0,1.0,16.0,7.0,0,6,Kuching,Sterlite Power Transmission Ltd,444,9.3,4129.200000000001
6,17.0,1.0,11.0,1.0,0,2,Kota Kinabalu,Sunil Hitech Eng,251,8.4,2108.4
5,17.0,2.0,15.0,1.0,0,10,Klang,Kalpataru Power,403,8.3,3344.9
5,19.0,1.0,4.0,7.0,0,4,Kuantan,TransRail Lighting,449,8.9,3996.1
8,20.0,3.0,8.0,7.0,0,10,Petaling Jaya,Adani Power Ltd.,600,9.1,5460.0
8,17.0,0.0,6.0,7.0,0,7,Kuala Lumpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",420,8.7,3654.0
6,19.0,0.0,14.0,1.0,0,12,Shah Alam,Bonfiglioli Transmission Pvt. Ltd.,297,7.7,2286.9
9,19.0,0.0,21.0,1.0,0,4,Alor Setar,Unitech Power Transmission Ltd.,451,7.9,3562.9
9,18.0,3.0,16.0,1.0,0,10,Kuala Terengganu,Power Grid Corp,543,9.2,4995.599999999999
7,19.0,2.0,21.0,1.0,0,8,Subang Jaya,Reliance Energy,548,7.8,4274.4
18,23.0,3.0,11.0,1.0,0,6,Johor Bahru,Jyoti Structure,521,8.1,4220.099999999999
14,22.0,3.0,4.0,12.0,0,2,Shah Alam,Indowind Energy,494,7.7,3803.8
12,22.0,1.0,9.0,1.0,0,10,Klang,Jaiprakash Power,524,8.3,4349.200000000001
23,23.0,2.0,6.0,1.0,0,6,Kota Kinabalu,Bonfiglioli Transmission Pvt. Ltd.,499,8.4,4191.6
14,22.0,0.0,13.0,1.0,0,7,Petaling Jaya,L&T Transmission & Distribution,587,9.1,5341.7
20,22.0,2.0,13.0,1.0,0,5,Subang Jaya,Power Grid Corp,560,7.8,4368.0
19,23.0,0.0,17.0,12.0,0,8,Klang,NLC India,628,8.3,5212.400000000001
11,23.0,3.0,20.0,1.0,0,9,Batu Pahat,Power Grid Corp,702,8.8,6177.6
12,23.0,2.0,14.0,1.0,0,4,Batu Pahat,Kalpataru Power,536,8.8,4716.8
16,23.0,2.0,19.0,1.0,0,2,Muar,Sunil Hitech Eng,686,8.2,5625.2
9,22.0,3.0,13.0,1.0,0,12,Seremban,Ringfeder Power Transmission India Pvt. Ltd.,429,7.4,3174.6000000000004
20,22.0,1.0,11.0,1.0,0,10,Ipoh,Adani Power Ltd.,488,7.6,3708.8
14,23.0,3.0,6.0,1.0,0,1,Muar,Indowind Energy,531,8.2,4354.2
13,23.0,1.0,4.0,1.0,0,8,Petaling Jaya,Sterlite Power Transmission Ltd,567,9.1,5159.7
6,21.0,0.0,15.0,1.0,0,1,Kota Kinabalu,NHPC,540,8.4,4536.0
11,23.0,2.0,19.0,1.0,0,1,Petaling Jaya,JSW Energy Ltd.,628,9.1,5714.8
16,22.0,1.0,9.0,1.0,0,6,Muar,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,415,8.2,3402.9999999999995
15,22.0,2.0,20.0,1.0,0,6,Ipoh,CESC,602,7.6,4575.2
22,22.0,2.0,21.0,1.0,0,5,Kuching,Reliance Power,635,9.3,5905.5
15,23.0,1.0,19.0,1.0,0,8,Subang Jaya,Unitech Power Transmission Ltd.,536,7.8,4180.8
16,22.0,2.0,5.0,12.0,0,3,Klang,Sterlite Power Transmission Ltd,583,8.3,4838.900000000001
23,23.0,2.0,14.0,1.0,0,1,Batu Pahat,NHPC,723,8.8,6362.400000000001
15,22.0,3.0,8.0,1.0,0,10,Melaka,Jyoti Structure,524,8.5,4454.0
11,23.0,0.0,21.0,1.0,0,7,Kota Kinabalu,JSW Energy Ltd.,512,8.4,4300.8
14,23.0,0.0,3.0,1.0,0,6,Batu Pahat,Kalpataru Power,261,8.8,2296.8
16,22.0,1.0,14.0,1.0,0,7,Seremban,Sterlite Power Transmission Ltd,474,7.4,3507.6000000000004
8,18.0,1.0,10.0,1.0,0,7,Kuantan,Tata Power Company Ltd.,256,8.9,2278.4
5,21.0,2.0,14.0,7.0,0,12,Muar,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),588,8.2,4821.599999999999
14,22.0,3.0,15.0,1.0,0,6,Ipoh,NTPC Pvt. Ltd.,681,7.6,5175.599999999999
15,22.0,1.0,10.0,1.0,0,4,Kota Kinabalu,Unitech Power Transmission Ltd.,442,8.4,3712.8
6,23.0,1.0,8.0,7.0,0,5,Kuantan,L&T Transmission & Distribution,351,8.9,3123.9
12,22.0,0.0,8.0,1.0,0,3,Shah Alam,Indowind Energy,430,7.7,3311.0
6,21.0,2.0,21.0,1.0,0,7,Shah Alam,GE T&D India Limited,424,7.7,3264.8
16,22.0,2.0,12.0,1.0,0,7,Kuantan,Reliance Energy,583,8.9,5188.7
5,19.0,2.0,6.0,1.0,0,3,Muar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",273,8.2,2238.6
15,22.0,1.0,4.0,1.0,0,1,Shah Alam,L&T Transmission & Distribution,557,7.7,4288.900000000001
8,18.0,2.0,15.0,7.0,0,1,Shah Alam,KEC International,431,7.7,3318.7000000000003
10,23.0,2.0,20.0,1.0,0,9,Batu Pahat,CESC,693,8.8,6098.400000000001
11,23.0,0.0,16.0,12.0,0,1,Subang Jaya,Jyoti Structure,723,7.8,5639.4
7,17.0,3.0,18.0,1.0,0,6,Melaka,Tata Power Company Ltd.,551,8.5,4683.5
23,22.0,3.0,7.0,1.0,0,10,Kuala Terengganu,CESC,601,9.2,5529.2
14,22.0,0.0,5.0,1.0,0,1,Kuantan,Power Grid Corp,441,8.9,3924.9
6,21.0,1.0,5.0,1.0,0,9,Shah Alam,Sunil Hitech Eng,222,7.7,1709.4
8,20.0,3.0,10.0,1.0,0,2,Seremban,L&T Transmission & Distribution,288,7.4,2131.2000000000003
22,23.0,3.0,20.0,1.0,0,6,Subang Jaya,Bonfiglioli Transmission Pvt. Ltd.,787,7.8,6138.599999999999
18,23.0,3.0,5.0,1.0,0,1,Petaling Jaya,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),433,9.1,3940.3
18,23.0,1.0,19.0,1.0,0,1,Kuantan,Jyoti Structure,625,8.9,5562.5
9,20.0,0.0,22.0,1.0,0,7,Kuala Terengganu,NHPC,512,9.2,4710.4
23,23.0,3.0,5.0,12.0,0,2,Kuala Lumpur,Kalpataru Power,514,8.7,4471.799999999999
17,22.0,3.0,16.0,1.0,0,7,Kuching,NLC India,735,9.3,6835.500000000001
22,22.0,2.0,17.0,12.0,0,9,Kuala Lumpur,Bonfiglioli Transmission Pvt. Ltd.,766,8.7,6664.2
5,17.0,1.0,18.0,1.0,0,6,Alor Setar,Neueon Towers / Sujana Towers Ltd.,518,7.9,4092.2
19,23.0,1.0,4.0,1.0,0,1,Batu Pahat,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),369,8.8,3247.2000000000003
9,20.0,1.0,15.0,1.0,0,1,Alor Setar,Adani Power Ltd.,447,7.9,3531.3
14,22.0,1.0,10.0,12.0,0,6,Ipoh,NHPC,595,7.6,4522.0
20,22.0,3.0,3.0,1.0,0,1,Seremban,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,633,7.4,4684.2
8,22.0,0.0,22.0,7.0,0,4,Batu Pahat,Ringfeder Power Transmission India Pvt. Ltd.,634,8.8,5579.200000000001
17,22.0,0.0,17.0,1.0,0,5,Johor Bahru,Orient Green,395,8.1,3199.5
11,22.0,1.0,7.0,12.0,0,10,Seremban,JSW Energy Ltd.,660,7.4,4884.0
14,23.0,2.0,10.0,12.0,0,3,Seremban,Unitech Power Transmission Ltd.,601,7.4,4447.400000000001
15,22.0,0.0,15.0,12.0,0,8,Kuala Terengganu,JSW Energy Ltd.,738,9.2,6789.599999999999
20,23.0,0.0,22.0,1.0,0,7,Kuantan,Unitech Power Transmission Ltd.,538,8.9,4788.2
7,17.0,2.0,3.0,1.0,0,3,Klang,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),208,8.3,1726.4
16,22.0,2.0,19.0,1.0,0,4,Petaling Jaya,NLC India,456,9.1,4149.599999999999
21,22.0,3.0,13.0,1.0,0,9,Kuala Terengganu,Ringfeder Power Transmission India Pvt. Ltd.,527,9.2,4848.4
22,23.0,0.0,5.0,1.0,0,8,Shah Alam,SJVN Ltd.,516,7.7,3973.2
17,22.0,0.0,19.0,1.0,0,11,Melaka,Orient Green,428,8.5,3638.0
21,23.0,3.0,14.0,12.0,0,12,Kuala Lumpur,Optibelt Power Transmission India Private Limited,723,8.7,6290.099999999999
19,23.0,0.0,12.0,1.0,0,11,Kuantan,Torrent Power Ltd.,369,8.9,3284.1
20,22.0,2.0,8.0,1.0,0,1,Ipoh,Guj Ind Power,415,7.6,3154.0
12,23.0,2.0,9.0,12.0,0,1,Shah Alam,Neueon Towers / Sujana Towers Ltd.,503,7.7,3873.1
19,22.0,1.0,4.0,12.0,0,3,Kuala Lumpur,L&T Transmission & Distribution,525,8.7,4567.5
5,17.0,0.0,12.0,7.0,0,7,Batu Pahat,Jaiprakash Power,521,8.8,4584.8
15,23.0,3.0,7.0,1.0,0,9,Klang,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),610,8.3,5063.0
5,23.0,0.0,18.0,1.0,0,8,Subang Jaya,Reliance Energy,601,7.8,4687.8
14,23.0,1.0,22.0,12.0,0,6,Kota Kinabalu,Sunil Hitech Eng,781,8.4,6560.400000000001
7,17.0,1.0,17.0,1.0,0,11,Kuala Lumpur,Reliance Power,472,8.7,4106.4
15,23.0,0.0,10.0,1.0,0,5,Kota Kinabalu,L&T Transmission & Distribution,344,8.4,2889.6
14,22.0,3.0,4.0,1.0,0,6,Kuala Lumpur,GE T&D India Limited,415,8.7,3610.5
11,23.0,1.0,18.0,1.0,0,8,Shah Alam,Sunil Hitech Eng,535,7.7,4119.5
9,21.0,0.0,15.0,1.0,0,1,Klang,Power Grid Corp,398,8.3,3303.4
18,23.0,3.0,3.0,12.0,0,1,Shah Alam,TransRail Lighting,491,7.7,3780.7
14,22.0,3.0,16.0,12.0,0,4,Kuala Lumpur,Reliance Energy,635,8.7,5524.5
9,22.0,1.0,5.0,1.0,0,9,Seremban,TransRail Lighting,485,7.4,3589.0
19,23.0,0.0,22.0,1.0,0,12,Alor Setar,Reliance Power,624,7.9,4929.6
7,22.0,3.0,21.0,1.0,0,4,Kuala Terengganu,Optibelt Power Transmission India Private Limited,627,9.2,5768.4
19,23.0,2.0,3.0,1.0,0,8,Subang Jaya,Orient Green,537,7.8,4188.599999999999
19,22.0,2.0,11.0,1.0,0,6,Johor Bahru,Torrent Power Ltd.,627,8.1,5078.7
10,21.0,0.0,9.0,1.0,0,7,Seremban,GE T&D India Limited,434,7.4,3211.6000000000004
17,23.0,3.0,14.0,1.0,0,6,Muar,Neueon Towers / Sujana Towers Ltd.,634,8.2,5198.799999999999
7,20.0,2.0,9.0,1.0,0,12,Kuching,Reliance Power,422,9.3,3924.6
12,23.0,0.0,12.0,1.0,0,6,Kuala Terengganu,NHPC,456,9.2,4195.2
8,19.0,2.0,4.0,1.0,0,2,Subang Jaya,Reliance Energy,229,7.8,1786.2
9,21.0,2.0,17.0,1.0,0,3,Kuching,Indowind Energy,659,9.3,6128.700000000001
17,23.0,0.0,12.0,12.0,0,12,Batu Pahat,Ringfeder Power Transmission India Pvt. Ltd.,516,8.8,4540.8
21,23.0,1.0,16.0,1.0,0,7,Kuantan,JSW Energy Ltd.,649,8.9,5776.1
21,23.0,3.0,17.0,1.0,0,2,Kuantan,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),519,8.9,4619.1
17,23.0,1.0,19.0,12.0,0,7,Kuala Lumpur,NTPC Pvt. Ltd.,713,8.7,6203.099999999999
19,23.0,2.0,19.0,1.0,0,3,Kuala Terengganu,Ringfeder Power Transmission India Pvt. Ltd.,763,9.2,7019.599999999999
18,23.0,1.0,11.0,12.0,0,7,Kuala Lumpur,Adani Power Ltd.,700,8.7,6089.999999999999
15,22.0,0.0,20.0,1.0,0,5,Klang,SJVN Ltd.,540,8.3,4482.0
21,23.0,0.0,12.0,12.0,0,2,Subang Jaya,Jyoti Structure,593,7.8,4625.4
8,19.0,3.0,20.0,1.0,0,9,Subang Jaya,Adani Power Ltd.,527,7.8,4110.599999999999
20,22.0,1.0,22.0,1.0,0,12,Shah Alam,KEC International,644,7.7,4958.8
22,23.0,2.0,11.0,1.0,0,11,Melaka,JSW Energy Ltd.,594,8.5,5049.0
8,18.0,3.0,10.0,7.0,0,10,Alor Setar,Power Grid Corp,539,7.9,4258.1
15,23.0,3.0,7.0,1.0,0,3,Kuching,Adani Power Ltd.,661,9.3,6147.3
16,23.0,1.0,14.0,1.0,0,7,Melaka,Adani Power Ltd.,611,8.5,5193.5
19,23.0,3.0,9.0,12.0,0,9,Johor Bahru,Reliance Energy,736,8.1,5961.599999999999
14,23.0,2.0,17.0,1.0,0,7,Muar,KEC International,583,8.2,4780.599999999999
18,22.0,2.0,10.0,1.0,0,11,Kuala Lumpur,Reliance Power,534,8.7,4645.799999999999
15,23.0,1.0,10.0,1.0,0,5,Subang Jaya,NTPC Pvt. Ltd.,580,7.8,4524.0
23,23.0,1.0,18.0,12.0,0,6,Melaka,Neueon Towers / Sujana Towers Ltd.,559,8.5,4751.5
7,17.0,0.0,22.0,1.0,0,6,Johor Bahru,Power Grid Corp,521,8.1,4220.099999999999
9,17.0,0.0,6.0,1.0,0,9,Subang Jaya,GE T&D India Limited,163,7.8,1271.4
7,21.0,1.0,9.0,1.0,0,5,Kuching,NLC India,471,9.3,4380.3
12,23.0,1.0,12.0,1.0,0,10,Seremban,Sunil Hitech Eng,434,7.4,3211.6000000000004
18,23.0,0.0,15.0,1.0,0,3,Kuala Terengganu,Neueon Towers / Sujana Towers Ltd.,651,9.2,5989.2
18,22.0,3.0,8.0,1.0,0,9,Muar,Adani Power Ltd.,513,8.2,4206.599999999999
12,23.0,0.0,16.0,1.0,0,6,Kota Kinabalu,Ringfeder Power Transmission India Pvt. Ltd.,527,8.4,4426.8
8,22.0,0.0,9.0,1.0,0,8,Batu Pahat,Jaiprakash Power,297,8.8,2613.6000000000004
13,23.0,0.0,13.0,12.0,0,2,Johor Bahru,KEC International,546,8.1,4422.599999999999
22,22.0,3.0,5.0,1.0,0,3,Subang Jaya,Power Grid Corp,443,7.8,3455.4
20,22.0,0.0,22.0,1.0,0,10,Muar,Optibelt Power Transmission India Private Limited,624,8.2,5116.799999999999
17,22.0,1.0,10.0,12.0,0,9,Shah Alam,Torrent Power Ltd.,568,7.7,4373.6
22,22.0,3.0,10.0,1.0,0,5,Melaka,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),706,8.5,6001.0
11,23.0,0.0,14.0,1.0,0,11,Kuala Lumpur,Power Grid Corp,380,8.7,3305.9999999999995
6,22.0,2.0,9.0,1.0,0,11,Johor Bahru,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,406,8.1,3288.6
22,23.0,1.0,6.0,1.0,0,1,Subang Jaya,CESC,604,7.8,4711.2
13,23.0,2.0,11.0,1.0,0,11,Shah Alam,Jaiprakash Power,490,7.7,3773.0
11,23.0,0.0,14.0,12.0,0,5,Kota Kinabalu,Bonfiglioli Transmission Pvt. Ltd.,526,8.4,4418.400000000001
22,22.0,0.0,9.0,1.0,0,4,Seremban,NTPC Pvt. Ltd.,513,7.4,3796.2
11,22.0,1.0,21.0,1.0,0,5,Kuala Lumpur,Jyoti Structure,640,8.7,5568.0
8,18.0,2.0,7.0,1.0,0,12,Seremban,Optibelt Power Transmission India Private Limited,460,7.4,3404.0
19,22.0,3.0,14.0,1.0,0,10,Melaka,Reliance Energy,587,8.5,4989.5
15,22.0,3.0,17.0,1.0,0,10,Petaling Jaya,NTPC Pvt. Ltd.,506,9.1,4604.599999999999
11,22.0,2.0,17.0,1.0,0,9,Muar,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,400,8.2,3279.9999999999995
5,21.0,3.0,17.0,1.0,0,6,Kuala Terengganu,Jaiprakash Power,378,9.2,3477.6
17,22.0,0.0,12.0,1.0,0,8,Seremban,Optibelt Power Transmission India Private Limited,519,7.4,3840.6
12,22.0,0.0,13.0,1.0,0,11,Kuala Terengganu,GE T&D India Limited,495,9.2,4554.0
19,22.0,1.0,13.0,1.0,0,10,Alor Setar,GE T&D India Limited,624,7.9,4929.6
5,19.0,0.0,6.0,1.0,0,11,Ipoh,Neueon Towers / Sujana Towers Ltd.,180,7.6,1368.0
17,23.0,1.0,5.0,1.0,0,7,Shah Alam,Guj Ind Power,553,7.7,4258.1
17,23.0,1.0,12.0,1.0,0,1,Kuantan,Sterlite Power Transmission Ltd,574,8.9,5108.6
9,17.0,2.0,9.0,1.0,0,7,Kuala Lumpur,NLC India,507,8.7,4410.9
21,22.0,0.0,14.0,1.0,0,5,Petaling Jaya,Torrent Power Ltd.,549,9.1,4995.9
14,23.0,2.0,7.0,1.0,0,3,Muar,Kalpataru Power,455,8.2,3731.0
14,23.0,0.0,12.0,1.0,0,12,Petaling Jaya,Unitech Power Transmission Ltd.,476,9.1,4331.599999999999
14,23.0,3.0,9.0,1.0,0,5,Muar,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),447,8.2,3665.4
21,23.0,0.0,9.0,1.0,0,10,Kota Kinabalu,Reliance Energy,539,8.4,4527.6
14,23.0,2.0,15.0,1.0,0,4,Shah Alam,Orient Green,410,7.7,3157.0
12,22.0,0.0,13.0,12.0,0,6,Alor Setar,Orient Green,555,7.9,4384.5
18,22.0,1.0,17.0,12.0,0,7,Petaling Jaya,Indowind Energy,582,9.1,5296.2
23,23.0,3.0,7.0,1.0,0,10,Subang Jaya,Optibelt Power Transmission India Private Limited,716,7.8,5584.8
21,23.0,3.0,19.0,12.0,0,8,Seremban,SJVN Ltd.,908,7.4,6719.200000000001
8,22.0,3.0,9.0,1.0,0,7,Kuantan,CESC,392,8.9,3488.8
12,22.0,1.0,5.0,1.0,0,8,Petaling Jaya,Optibelt Power Transmission India Private Limited,335,9.1,3048.5
10,19.0,2.0,21.0,1.0,0,9,Kuching,Ringfeder Power Transmission India Pvt. Ltd.,487,9.3,4529.1
20,23.0,0.0,10.0,12.0,0,9,Kuantan,Reliance Power,452,8.9,4022.8
10,21.0,0.0,12.0,1.0,0,3,Kuala Terengganu,Jyoti Structure,395,9.2,3634.0
20,23.0,2.0,6.0,12.0,0,3,Kuala Lumpur,Tata Power Company Ltd.,534,8.7,4645.799999999999
10,19.0,1.0,4.0,1.0,0,4,Batu Pahat,Guj Ind Power,427,8.8,3757.6
17,23.0,2.0,13.0,1.0,0,8,Petaling Jaya,NLC India,484,9.1,4404.4
11,23.0,2.0,9.0,1.0,0,2,Ipoh,Neueon Towers / Sujana Towers Ltd.,468,7.6,3556.8
20,23.0,1.0,13.0,12.0,0,1,Petaling Jaya,L&T Transmission & Distribution,520,9.1,4732.0
7,23.0,2.0,3.0,1.0,0,8,Ipoh,Bonfiglioli Transmission Pvt. Ltd.,482,7.6,3663.2
22,23.0,1.0,12.0,12.0,0,8,Muar,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),587,8.2,4813.4
6,21.0,3.0,20.0,1.0,0,9,Klang,Tata Power Company Ltd.,546,8.3,4531.8
9,17.0,1.0,9.0,1.0,0,10,Kuantan,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",300,8.9,2670.0
23,23.0,1.0,11.0,1.0,0,2,Klang,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),359,8.3,2979.7000000000003
9,17.0,1.0,9.0,1.0,0,12,Kuching,Torrent Power Ltd.,409,9.3,3803.7
23,23.0,1.0,15.0,12.0,0,1,Ipoh,Kalpataru Power,716,7.6,5441.599999999999
15,22.0,2.0,4.0,1.0,0,10,Johor Bahru,NLC India,464,8.1,3758.4
12,23.0,3.0,4.0,12.0,0,1,Seremban,Jaiprakash Power,502,7.4,3714.8
9,18.0,0.0,3.0,1.0,0,8,Alor Setar,Bonfiglioli Transmission Pvt. Ltd.,377,7.9,2978.3
10,23.0,0.0,18.0,1.0,0,9,Klang,GE T&D India Limited,546,8.3,4531.8
18,22.0,2.0,22.0,1.0,0,5,Kuantan,GE T&D India Limited,699,8.9,6221.1
19,22.0,2.0,4.0,1.0,0,6,Batu Pahat,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",328,8.8,2886.4
9,18.0,0.0,12.0,7.0,0,12,Batu Pahat,Guj Ind Power,493,8.8,4338.400000000001
5,21.0,0.0,6.0,1.0,0,3,Muar,TransRail Lighting,262,8.2,2148.4
22,23.0,0.0,12.0,12.0,0,6,Petaling Jaya,Indowind Energy,716,9.1,6515.599999999999
10,22.0,0.0,3.0,1.0,0,11,Melaka,Optibelt Power Transmission India Private Limited,311,8.5,2643.5
23,22.0,0.0,9.0,1.0,0,9,Alor Setar,NLC India,382,7.9,3017.8
13,23.0,0.0,19.0,1.0,0,10,Muar,NTPC Pvt. Ltd.,526,8.2,4313.2
16,23.0,2.0,22.0,12.0,0,1,Klang,Indowind Energy,751,8.3,6233.3
15,22.0,2.0,3.0,1.0,0,9,Muar,Reliance Energy,360,8.2,2951.9999999999995
14,22.0,0.0,7.0,1.0,0,7,Seremban,Unitech Power Transmission Ltd.,321,7.4,2375.4
19,23.0,3.0,11.0,12.0,0,2,Johor Bahru,CESC,675,8.1,5467.5
17,23.0,0.0,8.0,1.0,0,10,Kuala Lumpur,L&T Transmission & Distribution,474,8.7,4123.799999999999
19,23.0,3.0,16.0,1.0,0,1,Kuala Lumpur,Tata Power Company Ltd.,647,8.7,5628.9
11,23.0,1.0,4.0,1.0,0,7,Shah Alam,Jyoti Structure,478,7.7,3680.6
6,20.0,3.0,6.0,1.0,0,10,Muar,Reliance Power,323,8.2,2648.6
7,19.0,2.0,3.0,1.0,0,10,Ipoh,Orient Green,304,7.6,2310.4
6,22.0,2.0,3.0,1.0,0,7,Johor Bahru,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),511,8.1,4139.099999999999
6,18.0,1.0,15.0,1.0,0,9,Seremban,NLC India,517,7.4,3825.8
14,23.0,3.0,15.0,12.0,0,3,Kuala Lumpur,Guj Ind Power,672,8.7,5846.4
12,23.0,2.0,16.0,1.0,0,4,Petaling Jaya,Jyoti Structure,523,9.1,4759.3
9,19.0,1.0,12.0,1.0,0,6,Johor Bahru,JSW Energy Ltd.,298,8.1,2413.8
23,23.0,0.0,20.0,1.0,0,7,Subang Jaya,CESC,496,7.8,3868.8
6,18.0,2.0,21.0,1.0,0,1,Ipoh,NHPC,366,7.6,2781.6
12,23.0,1.0,18.0,1.0,0,4,Klang,L&T Transmission & Distribution,609,8.3,5054.700000000001
20,23.0,2.0,21.0,1.0,0,7,Subang Jaya,Orient Green,650,7.8,5070.0
16,22.0,1.0,17.0,1.0,0,11,Seremban,Optibelt Power Transmission India Private Limited,642,7.4,4750.8
17,23.0,2.0,11.0,12.0,0,7,Johor Bahru,Ringfeder Power Transmission India Pvt. Ltd.,684,8.1,5540.4
14,22.0,2.0,20.0,1.0,0,11,Ipoh,Jaiprakash Power,656,7.6,4985.599999999999
21,23.0,1.0,4.0,1.0,0,6,Batu Pahat,Orient Green,516,8.8,4540.8
9,18.0,2.0,7.0,1.0,0,1,Batu Pahat,JSW Energy Ltd.,495,8.8,4356.0
18,22.0,0.0,19.0,1.0,0,3,Kota Kinabalu,Jyoti Structure,529,8.4,4443.6
16,23.0,3.0,16.0,1.0,0,3,Subang Jaya,L&T Transmission & Distribution,549,7.8,4282.2
7,18.0,3.0,4.0,1.0,0,4,Melaka,Reliance Power,499,8.5,4241.5
13,22.0,0.0,18.0,1.0,0,7,Subang Jaya,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",395,7.8,3081.0
20,22.0,1.0,8.0,1.0,0,7,Alor Setar,Guj Ind Power,573,7.9,4526.7
15,22.0,3.0,15.0,1.0,0,3,Ipoh,Unitech Power Transmission Ltd.,723,7.6,5494.8
15,22.0,3.0,22.0,1.0,0,9,Batu Pahat,TransRail Lighting,532,8.8,4681.6
17,22.0,0.0,14.0,1.0,0,5,Batu Pahat,NLC India,529,8.8,4655.200000000001
16,23.0,3.0,11.0,12.0,0,11,Johor Bahru,Adani Power Ltd.,671,8.1,5435.099999999999
21,22.0,1.0,3.0,1.0,0,6,Kuantan,GE T&D India Limited,556,8.9,4948.400000000001
